Transect,State,Address,Code,ID,PIN,Sex,Year,Arrival,Wean,Death,L15,Y,Longitude,Latitude,Dist,Dissection_date,DaysInLab,,BW,L,LCd,Spleen,Left_testis,Right_testis,Testes,Lepid,Seminal_vesicles,Uterus,Ovaria,Grav,Litters,NN,MM,FF,Protocol,ASP,SYP,TM,Taenia taeniformis,Ectoparasites,Note
HZ_BAV,Germany,"Gailsbach, Auweg 3",GAILAU3,SK,3380,M,2015,9/28/15,1M,Dissection,,,12.2355555556,48.8855555556,,10/22/15,24,,13.5,78.1,77.1,0.0421,0.0486,0.0502,0.0494,0.01,0.0273,,,,,,,,St,0,18,0,0,NA,
HZ_BAV,Germany,"Gailsbach, Auweg 3",GAILAU3,SK,3381,M,2015,9/28/15,1M,Dissection,,,12.2355555556,48.8855555556,,10/22/15,24,,14.16,78.8,78.5,0.0511,0.0535,0.054,0.0538,0.0157,0.0794,,,,,,,,St,24,38,0,0,NA,
HZ_BAV,Germany,"Gailsbach, Auweg 3",GAILAU3,SK,3382,F,2015,9/28/15,1F,Dissection,,,12.2355555556,48.8855555556,,10/22/15,24,,20.09,92.3,90,0.0745,,,,,,,0.0087,B-,,,,,St,5,170,0,0,NA,Oct 5: birth 5 babies - (2+3)
HZ_BAV,Germany,"Gailsbach, Auweg 3",GAILAU3,SK,3383,F,2015,9/28/15,1F,Dissection,,,12.2355555556,48.8855555556,,10/22/15,24,,19.95,93.4,88.9,0.0614,,,,,,,0.0074,B-,,,,,St,26,160,0,0,NA,
HZ_BAV,Germany,"Gailsbach, Auweg 3",GAILAU3,SK,3384,F,2015,9/28/15,1F,Dissection,,,12.2355555556,48.8855555556,,10/22/15,24,,14.14,83.6,84.7,0.0409,,,,,,,0.0065,B-,,,,,St,15,23,0,0,NA,
HZ_BAV,Germany,"Gailsbach, Auweg 3",GAILAU3,SK,3385,F,2015,9/28/15,1F,Dissection,,,12.2355555556,48.8855555556,,10/23/15,25,,15.18,82.5,84.1,0.0418,,,,,,,0.0061,B-,,,,,St,24,30,0,0,NA,
HZ_BAV,Germany,"Gailsbach, Auweg 9",GAILAU9,SK,3386,F,2015,9/28/15,1F,Dissection,,,12.2361111111,48.8847222222,,10/23/15,25,,24.28,94.9,90.4,0.0511,,,,,,,0.0078,B-,7,,,,St,2,211,0,0,NA,Oct 2: birth 7 babies (2+5) - SK 3479-3482
HZ_BAV,Germany,Moosmühle 1,MOOSM,SK,3387,M,2015,9/29/15,1M,Dissection,L85,,12.3480555556,48.9677777778,,10/23/15,24,Broken leg,19.86,86.4,73.2,0.1497,0.0845,0.0837,0.0841,0.0202,0.0641,,,,,,,,St,1,0,0,0,NA,
HZ_BAV,Germany,Moosmühle 1,MOOSM,SK,3388,M,2015,9/29/15,1M,Dissection,L85,,12.3480555556,48.9677777778,,10/23/15,24,,20.84,89.7,75.1,0.1025,0.1012,0.0974,0.0993,0.0326,0.2109,,,,,,,,St,0,0,0,0,NA,
HZ_BAV,Germany,Eckendorf 5,ECKD5,SK,3389,M,2015,9/26/15,1M,Dissection,L50,d,12.2325,49.4466666667,,10/23/15,27,,19.69,84.8,77.1,0.0843,0.0572,0.0575,0.0574,0.0187,0.037,,,,,,,,St,8,15,0,0,NA,
HZ_BAV,Germany,Eckendorf 5,ECKD5,SK,3390,M,2015,9/26/15,1M,Dissection,L51,d,12.2325,49.4466666667,,10/23/15,27,small testes,21.48,90.8,89.8,0.0808,0.0083,0.0088,0.0086,0.0189,0.1962,,,,,,,,St,87,0,0,0,NA,
HZ_BAV,Germany,Eckendorf 5,ECKD5,SK,3391,F,2015,9/26/15,1F,Dissection,,,12.2325,49.4466666667,,10/23/15,27,,13.05,75.8,75.8,0.0318,,,,,,,0.0028,B-,,,,,St,0,2,0,0,NA,
HZ_BAV,Germany,Niederpremeischl 2,NIEDPR,SK,3392,M,2015,9/27/15,1M,Dissection,L66,m,12.5808333333,49.3447222222,,10/23/15,26,,16.24,84.8,78.6,0.072,0.0828,0.0815,0.0822,0.0188,0.0679,,,,,,,,St,0,13,0,0,NA,
HZ_BAV,Germany,Niederpremeischl 2,NIEDPR,SK,3393,M,2015,9/27/15,1M,Dissection,L65,m,12.5808333333,49.3447222222,,10/26/15,29,,14.27,78.6,77.5,0.0474,0.0595,0.0614,0.0605,0.0157,0.0955,,,,,,,,St,2,0,0,0,NA,
HZ_BAV,Germany,Münchshof 2,MUNSF2,SK,3394,M,2015,9/26/15,1M,Dissection,L53,d,12.118,49.362,,10/26/15,30,,26.1,93.5,88.4,0.1613,0.0729,0.0749,0.0739,0.0265,0.1196,,,,,,,,St,0,28,0,0,NA,
HZ_BAV,Germany,Münchshof 2,MUNSF2,SK,3395,M,2015,9/26/15,1M,Dissection,L52,d,12.118,49.362,,10/26/15,30,,20.43,89.7,90,0.0953,0.063,0.0678,0.0654,0.0273,0.1013,,,,,,,,St,2,0,0,0,NA,
HZ_BAV,Germany,Mattenzell 11,MATT11,SK,3396,M,2015,9/29/15,1M,Dissection,L87,,12.4355555556,49.1144444444,,10/26/15,27,,18.84,85,75.4,0.0319,0.0815,0.0832,0.0824,0.0196,0.1021,,,,,,,,St,0,0,0,0,NA,
HZ_BAV,Germany,Mattenzell 11,MATT11,SK,3397,M,2015,9/29/15,1M,Dissection,L88,,12.4355555556,49.1144444444,,10/26/15,27,,16.85,83.2,80.6,0.031,0.0662,0.0665,0.0664,0.0221,0.1096,,,,,,,,St,0,0,0,0,NA,
HZ_BAV,Germany,Mattenzell 11,MATT11,SK,3398,F,2015,9/29/15,1F,Dissection,,,12.4355555556,49.1144444444,,10/26/15,27,,20.5,94.2,79.3,0.0376,,,,,,,0.0083,B-,,,,,St,5,0,0,0,NA,
HZ_BAV,Germany,Guthof 1,GUTH1,SK,3399,F,2015,9/29/15,1F,Dissection,,,12.5127777778,49.1275,,11/2/15,34,,17.99,88.6,78.9,0.0494,,,,,,3.6,0.0058,B-,5,,,,St,0,0,28,0,NA,Oct 10: birth 5 babies (3+2) - SK 3483-3487
HZ_BAV,Germany,Jagerhaus 1,JAGE1,SK,3400,M,2015,9/28/15,1M,Dissection,L91,,12.3105555556,48.9497222222,,10/9/15,11,,13.15,74.7,66.7,0.0363,0.0576,0.0564,0.057,0.0077,0.0032,,,,,,,,St,6,63,0,0,4,
HZ_BAV,Germany,Unterprombach 1,UNPRO1,SK,3401,F,2015,9/29/15,1F,Dissection,,,12.5280555556,49.1641666667,,10/9/15,10,,18.58,86.4,81.2,0.0785,,,,,,,0.005,B-,,,,,St,5,5,0,0,1,
HZ_BAV,Germany,Hof 12,HOF12,SK,3402,F,2015,9/29/15,1F,Dissection,,,12.4069444444,49.4636111111,,10/12/15,13,,17.46,84.3,80.3,0.1151,,,,,,,0.0047,B-,,,,,St,0,0,25,0,0,
HZ_BAV,Germany,Wieden 1,WIED1,SK,3403,M,2015,9/29/15,1M,Dissection,L90,m,12.5019444444,49.1447222222,,10/12/15,13,,18.14,82.2,78.5,0.1324,0.0469,0.046,0.0465,0.0145,0.0619,,,,,,,,St,68,3,0,0,2,
HZ_BAV,Germany,Guthof 1,GUTH1,SK,3404,F,2015,9/29/15,1F,Dissection,,,12.5127777778,49.1275,,10/12/15,13,,16.69,80.6,68.8,0.0426,,,,,,1.1,0.0044,B-,,,,,St,0,12,0,0,NA,
HZ_BAV,Germany,Guthof 1,GUTH1,SK,3405,F,2015,9/29/15,1F,Dissection,,,12.5127777778,49.1275,,10/12/15,13,,16.44,80.7,70,0.0397,,,,,,1,0.0051,B-,,,,,St,0,0,0,0,NA,
HZ_BAV,Germany,Geisling 7,GEISL7,SK,3406,M,2015,9/29/15,1M,Dissection,L93,m,12.3166666667,48.9716666667,,10/13/15,14,,16.21,80.2,63.5,0.0435,0.0439,0.0457,0.0448,0.0085,0.0362,,,,,,,,St,50,13,0,0,NA,
HZ_BAV,Germany,Geisling 7,GEISL7,SK,3407,F,2015,9/29/15,1F,Dissection,,,12.3166666667,48.9716666667,,10/13/15,14,,12.5,71.3,55.1,0.0718,,,,,,1.2,0.0064,B-,,,,,St,0,15,0,0,NA,
HZ_BAV,Germany,Eltheim 3,ELTH3,SK,3408,M,2015,9/29/15,1M,Dissection,L94,m,12.3108333333,49.9847222222,,10/13/15,14,,14.15,79.5,76.5,0.0344,0.0592,0.0575,0.0584,0.0163,0.1163,,,,,,,,St,0,1,0,0,NA,
HZ_BAV,Germany,Engelsberg 1,ENGEL1,SK,3409,M,2015,9/28/15,1M,Dissection,L92,m,12.3844444444,49.0919444444,,10/13/15,15,,17.56,84.3,,0.0518,0.0563,0.0569,0.0566,0.0215,0.0661,,,,,,,,St,82,65,0,0,NA,
HZ_BAV,Germany,Nunzenried 11,NUNZ11,SK,3410,M,2015,9/29/15,1M,Dissection,L89,m,12.4491666667,49.4547222222,,10/13/15,14,,15.83,83.1,87.4,0.0309,0.0688,0.07,0.0694,0.0204,0.0942,,,,,,,,St,2,96,0,0,NA,
HZ_BAV,Germany,Nunzenried 11,NUNZ11,SK,3411,F,2015,9/27/15,1F,Dissection,,,12.4491666667,49.4547222222,,10/13/15,16,,17.27,90.4,93.4,0.0293,,,,,,1.1,0.0071,B-,,,,,St,120,498,0,0,NA,
HZ_BAV,Germany,Niedermurach,NIEDMU,SK,3412,M,2015,9/29/15,1M,Dissection,L86,,12.3775,49.4488888889,,11/2/15,34,,20.41,87,90.7,0.062,0.0907,0.0918,0.0913,0.0205,0.1245,,,,,,,,St,0,0,4,0,NA,
HZ_BAV,Germany,Obertresenfeld 3/A,OBERT3A,SK,3413,M,2015,9/23/15,1M,Alive,L18,m,12.3261111111,49.6544444444,,,,Car shelter,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Obertresenfeld 3/A,OBERT3A,SK,3414,M,2015,9/23/15,1M,Alive,L36,m,12.3261111111,49.6544444444,,,,Car shelter,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Obertresenfeld 3/A,OBERT3A,SK,3415,F,2015,9/23/15,1F,Alive,L19,,12.3261111111,49.6544444444,,,,Car shelter,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Obertresenfeld 3/B,OBERT3B,SK,3416,M,2015,9/23/15,1M,Alive,L17,m,12.3277777778,49.6538888889,,,,Cow house,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Obertresenfeld 3/B,OBERT3B,SK,3417,F,2015,9/24/15,1F,Alive,,,12.3277777778,49.6538888889,,,,Cow house,,,,,,,,,,,,,,,,,,,,,,,bad leg
HZ_BAV,Germany,Obertresenfeld 3/B,OBERT3B,SK,3418,F,2015,9/24/15,1F,Alive,,,12.3277777778,49.6538888889,,,,Cow house,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3419,M,2015,9/24/15,1M,Dissection,L24,m,12.2875,49.6044444444,,11/2/15,39,,25.12,93.9,100.2,0.144,0.0824,0.0878,0.0851,0.0265,0.1289,,,,,,,,St,0,144,0,0,NA,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3420,M,2015,9/24/15,1M,Dissection,L26,m,12.2875,49.6044444444,,11/2/15,39,,20.54,87.7,92.9,0.0473,0.084,0.0903,0.0872,0.0229,0.1357,,,,,,,,St,0,2,0,0,NA,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3421,M,2015,9/24/15,1M,Dissection,L27,m,12.2875,49.6044444444,,11/3/15,40,,14.64,77.5,79.7,0.027,0.0748,0.0783,0.0766,0.0176,0.0853,,,,,,,,St,18,150,0,0,NA,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3422,F,2015,9/27/15,1F,Dissection,L63,,12.2875,49.6044444444,,11/3/15,37,,14.99,80.6,76,0.0461,,,,,,1.1,0.0044,,,,,,St,0,0,0,0,NA,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3423,M,2015,9/27/15,1M,Dissection,L62,m,12.2875,49.6044444444,,11/3/15,37,,16.94,81.7,88,0.0548,0.0783,0.0852,0.0818,0.0222,0.1011,,,,,,,,St,7,15,0,0,NA,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3424,F,2015,9/24/15,1F,Dissection,L25,,12.2875,49.6044444444,,11/2/15,39,,13.84,81.6,82.6,0.0433,,,,,,1.1,0.0039,,,,,,St,9,17,0,0,NA,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3425,F,2015,9/24/15,1F,Dissection,L22,,12.2875,49.6044444444,,11/2/15,39,,15.59,81,80,0.0404,,,,,,0.9,0.0039,,,,,,St,3,19,0,0,NA,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3426,F,2015,9/24/15,1F,Dissection,L35,,12.2875,49.6044444444,,11/3/15,40,,15.57,77.1,74.6,0.043,,,,,,0.9,0.0033,,,,,,St,0,1,0,0,NA,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3427,F,2015,9/27/15,1F,Dissection,,,12.2875,49.6044444444,,11/3/15,37,,15.03,79.3,81.7,0.0356,,,,,,0.8,0.002,,,,,,St,20,6,0,0,NA,
HZ_BAV,Germany,Lerau 9,LERA9,SK,3428,F,2015,9/27/15,1F,Dissection,,,12.2875,49.6044444444,,11/3/15,37,,12.01,72.7,75.9,0.023,,,,,,0.9,0.0026,,,,,,St,204,72,0,0,NA,
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3429,M,2015,9/26/15,1M,Alive,L55,d,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3430,M,2015,9/26/15,1M,Alive,L56,m,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3431,M,2015,9/28/15,1M,Alive,L75,m,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3432,M,2015,9/28/15,1M,Alive,L76,m,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3433,M,2015,9/28/15,1M,Alive,L77,m,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3434,F,2015,9/26/15,1F,Alive,L54,,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3435,F,2015,9/28/15,1F,Alive,,,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,Oct 12: birth 6 babies (1+5??) - SK 3488-
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3436,F,2015,9/28/15,1F,Alive,,,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3437,F,2015,9/28/15,1F,Alive,,,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3438,F,2015,9/28/15,1F,Alive,,,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3439,F,2015,9/28/15,1F,Alive,,,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Letzau,LETZ,SK,3440,M,2015,9/24/15,1M,Alive,L32,m,12.245,49.6772222222,,,,Pigs,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Letzau,LETZ,SK,3441,M,2015,9/24/15,1M,Alive,L33,d,12.245,49.6772222222,,,,Rabbits,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Letzau,LETZ,SK,3442,M,2015,9/24/15,1M,Alive,L29,m,12.245,49.6772222222,,,,Pigs,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Letzau,LETZ,SK,3443,M,2015,9/24/15,1M,Alive,L30,m,12.245,49.6772222222,,,,Rabbits,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Letzau,LETZ,SK,3444,F,2015,9/24/15,1F,Alive,L28,,12.245,49.6772222222,,,,Pigs,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Letzau,LETZ,SK,3445,F,2015,9/24/15,1F,Alive,L31,,12.245,49.6772222222,,,,Pigs,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Fuchsendorf 5,FUCHS5,SK,3446,M,2015,9/25/15,1M,Alive,L37,d,12.2730555556,49.5044444444,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Fuchsendorf 5,FUCHS5,SK,3447,M,2015,9/26/15,1M,Alive,L45,d,12.2730555556,49.5044444444,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Fuchsendorf 5,FUCHS5,SK,3448,M,2015,9/26/15,1M,Alive,L48,d,12.2730555556,49.5044444444,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Fuchsendorf 5,FUCHS5,SK,3449,F,2015,9/26/15,1F,Alive,,,12.2730555556,49.5044444444,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Fuchsendorf 5,FUCHS5,SK,3450,F,2015,9/26/15,1F,Alive,L46,,12.2730555556,49.5044444444,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Fuchsendorf 5,FUCHS5,SK,3451,F,2015,9/26/15,1F,Alive,L47,,12.2730555556,49.5044444444,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Tauchersdorf 6,TAUCH6,SK,3452,M,2015,9/25/15,1M,Alive,L41,m,12.2455555556,49.4766666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Tauchersdorf 6,TAUCH6,SK,3453,M,2015,9/26/15,1M,Alive,L42,d,12.2455555556,49.4766666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Tauchersdorf 6,TAUCH6,SK,3454,M,2015,9/26/15,1M,Alive,L41,m,12.2455555556,49.4766666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Tauchersdorf 6,TAUCH6,SK,3455,F,2015,9/26/15,1F,Alive,L79,,12.2455555556,49.4766666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Tauchersdorf 6,TAUCH6,SK,3456,F,2015,9/26/15,1F,Alive,L44,,12.2455555556,49.4766666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Tauchersdorf 6,TAUCH6,SK,3457,F,2015,9/26/15,1F,Alive,L43,,12.2455555556,49.4766666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,Maierhof 5,MAIEH5,SK,3458,M,2015,9/25/15,1M,Dissection,L80,m,12.4347222222,48.0930555556,,11/3/15,39,,18.68,85.5,81,0.0582,0.0691,0.0731,0.0711,0.0252,0.1697,,,,,,,,St,3,102,0,0,NA,
HZ_BAV,Germany,Maierhof 5,MAIEH5,SK,3459,M,2015,9/25/15,1M,Dissection,L81,m,12.4347222222,48.0930555556,,11/4/15,40,,20.73,86,75.2,0.0468,0.0656,0.0676,0.0666,0.0271,0.2889,,,,,,,,St,35,114,0,0,NA,
HZ_BAV,Germany,Maierhof 5,MAIEH5,SK,3460,F,2015,9/25/15,1F,Dissection,,,12.4347222222,48.0930555556,,11/3/15,39,,15.9,89.9,82.5,0.0635,,,,,,1.3,0.0064,,,,,,St,118,9,0,0,NA,
,Poland,Czaplin Wielki 21,PlCzW,SK,3461,F,2015,10/17/15,1F,Dissection,,,15.1555555556,54.0205555556,,11/4/15,18,,10.75,73.8,70.8,0.02,,,,,,0.8,0.0019,,,,,,St,0,3,3,0,NA,
,Poland,Czaplin Wielki 21,PlCzW,SK,3462,F,2015,10/17/15,1F,Dissection,,,15.1555555556,54.0205555556,,11/4/15,18,,12.41,74.9,62.6,0.0232,,,,,,1.1,0.0029,,,,,,St,0,0,0,0,NA,
,Poland,Dramino 3,PlDram3,SK,3463,M,2015,10/16/15,1M,Alive,,,14.7002777778,53.8791666667,,,,,,,,,,,,,,,,,,,,,,,,,,NA,
,Poland,Dramino 3,PlDram3,SK,3464,M,2015,10/16/15,1M,Dissection,,,14.7002777778,53.8791666667,,10/22/15,6,,15.49,81.2,63.8,0.0492,0.064,0.0636,0.0638,0.0189,0.123,,,,,,,,St,46,24,2,0,NA,
,Poland,Dramino 3,PlDram3,SK,3465,M,2015,10/16/15,1M,Alive,,,14.7002777778,53.8791666667,,,,,,,,,,,,,,,,,,,,,,,,,,NA,
,Poland,Dramino 3,PlDram3,SK,3466,M,2015,10/16/15,1M,Alive,,,14.7002777778,53.8791666667,,,,,,,,,,,,,,,,,,,,,,,,,,NA,
,Poland,Dramino 3,PlDram3,SK,3467,F,2015,10/16/15,1F,Alive,,,14.7002777778,53.8791666667,,,,,,,,,,,,,,,,,,,,,,,,,,NA,
,Poland,Dramino 3,PlDram3,SK,3468,F,2015,10/16/15,1F,Alive,,,14.7002777778,53.8791666667,,,,,,,,,,,,,,,,,,,,,,,,,,NA,
,Poland,Gołańcz Pomorska 48,,SK,3469,F,2015,10/17/15,1F,Alive,,,15.3841666667,54.0647222222,,,,,,,,,,,,,,,,,,,,,,,,,,NA,
,Poland,Gołańcz Pomorska 48,,SK,3470,F,2016,10/17/15,1F,Alive,,,15.3841666667,54.0647222222,,,,,,,,,,,,,,,,,,,,,,,,,,NA,
,Poland,Gołańcz Pomorska 48,,SK,3471,F,2017,10/17/15,1F,Alive,,,15.3841666667,54.0647222222,,,,,,,,,,,,,,,,,,,,,,,,,,NA,
,Poland,Recław 8,,SK,3472,M,2015,10/16/15,1M,Alive,,,14.6275,53.8422222222,,,,,,,,,,,,,,,,,,,,,,,,,,NA,
,Poland,Recław 8,,SK,3473,M,2015,10/17/15,1M,Alive,,,14.6275,53.8422222222,,,,,,,,,,,,,,,,,,,,,,,,,,NA,
,Poland,Trzeszyn 17,,SK,3474,M,2015,10/17/15,1M,Alive,,,15.1511111111,53.9991666667,,,,,,,,,,,,,,,,,,,,,,,,,,NA,
,Poland,Trzeszyn 17,,SK,3475,F,2015,10/17/15,1F,Alive,,,15.1511111111,53.9991666667,,,,,,,,,,,,,,,,,,,,,,,,,,NA,
,Poland,Żółwino 6,PlZol6,SK,3476,F,2015,10/17/15,1F,Dissection,,,14.6125,53.9405555556,,11/7/15,21,,15.22,79.1,70.5,0.0395,,,,,,0.8,0.004,,,,,,St,38,0,0,0,NA,
,Poland,Żółwino 6,PlZol6,SK,3477,F,2015,10/16/15,1F,Dissection,,,14.6125,53.9405555556,,11/7/15,22,,18.8,87.2,83.5,0.0409,,,,,,1.4,0.0072,,,,,,St,3,0,0,0,NA,
,Poland,Żółwino 6,PlZol6,SK,3478,F,2015,10/16/15,1F,Dissection,,,14.6125,53.9405555556,,11/7/15,22,,15.7,81.5,70.1,0.0461,,,,,,0.9,0.0036,,,,,,St,0,0,0,0,NA,
BORN MICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HZ_BAV,Germany,"Gailsbach, Auweg 9",GAILAU9,SK,3479,M,2015,10/2/15,1M,Alive,,,12.2361111111,48.8847222222,,,,,,,,,,,,,,,,,,,,,,,,,,,born by SK 3386
HZ_BAV,Germany,"Gailsbach, Auweg 9",GAILAU9,SK,3480,M,2015,10/2/15,1M,Alive,,,12.2361111111,48.8847222222,,,,,,,,,,,,,,,,,,,,,,,,,,,born by SK 3386
HZ_BAV,Germany,"Gailsbach, Auweg 9",GAILAU9,SK,3481,F,2015,10/2/15,1F,Alive,,,12.2361111111,48.8847222222,,,,,,,,,,,,,,,,,,,,,,,,,,,born by SK 3386
HZ_BAV,Germany,"Gailsbach, Auweg 9",GAILAU9,SK,3482,F,2015,10/2/15,1F,Alive,,,12.2361111111,48.8847222222,,,,,,,,,,,,,,,,,,,,,,,,,,,born by SK 3386
HZ_BAV,Germany,Guthof 1,GUTH1,SK,3483,M,2015,10/10/15,1M,Alive,,,12.5127777778,49.1275,,11/7/15,28,,,,,,,,,,,,,,,,,,,,,,,,born by SK 3399
HZ_BAV,Germany,Guthof 1,GUTH1,SK,3484,M,2015,10/10/15,1M,Alive,,,12.5127777778,49.1275,,,,,,,,,,,,,,,,,,,,,,,,,,,born by SK 3399
HZ_BAV,Germany,Guthof 1,GUTH1,SK,3485,M,2015,10/10/15,1M,Alive,,,12.5127777778,49.1275,,,,,,,,,,,,,,,,,,,,,,,,,,,born by SK 3399
HZ_BAV,Germany,Guthof 1,GUTH1,SK,3486,F,2015,10/10/15,1F,Alive,,,12.5127777778,49.1275,,,,,,,,,,,,,,,,,,,,,,,,,,,born by SK 3399
HZ_BAV,Germany,Guthof 1,GUTH1,SK,3487,F,2015,10/10/15,1F,Alive,,,12.5127777778,49.1275,,,,,,,,,,,,,,,,,,,,,,,,,,,born by SK 3399
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3488,M,2015,9/28/15,1M,alive,,,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,born by SK 3435
HZ_BAV,Germany,Zilchenricht 4,ZILCH4,SK,3489,F,2015,9/28/15,1F,alive,,,12.1805555556,49.3880555556,,,,,,,,,,,,,,,,,,,,,,,,,,,born by SK 3435
