Year ,Transect ,Code ,Mouse_ID,n18S_Seq,COI_Seq,ORF470_Seq,Species
2017,HZ_BR,NA,AA_0380,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0381,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0382,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0383,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0384,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0385,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0386,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0387,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0388,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0389,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0390,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0391,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0392,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0393,negative,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0394,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0395,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0396,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0397,positive,positive,positive,E_falciformis
2017,HZ_BR,NA,AA_0398,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0399,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0400,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0401,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0402,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0403,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0404,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0405,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0406,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0407,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0408,positive,positive,positive,E_falciformis
2017,HZ_BR,NA,AA_0409,negative,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0410,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0411,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0412,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0413,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0414,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0415,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0416,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0417,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0418,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0419,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0420,negative,negative,positive,Other
2017,HZ_BR,NA,AA_0421,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0422,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0423,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0424,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0425,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0426,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0427,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0428,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0429,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0430,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0431,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0432,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0433,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0434,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0435,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0436,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0437,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0438,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0439,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0440,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0441,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0442,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0443,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0444,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0445,negative,positive,positive,E_falciformis
2017,HZ_BR,NA,AA_0446,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0447,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0448,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0449,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0450,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0451,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0452,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0453,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0454,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0455,positive,negative,negative,E_ferrisi
2017,HZ_BR,NA,AA_0456,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0457,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0458,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0459,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0460,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0461,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0462,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0463,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0464,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0465,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0466,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0467,negative,positive,positive,E_falciformis
2017,HZ_BR,NA,AA_0468,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0469,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0470,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0471,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0472,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0473,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0474,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0475,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0476,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0477,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0478,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0479,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0480,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0481,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0482,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0483,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0484,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0485,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0486,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0487,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0488,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0489,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0490,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0491,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0492,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0493,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0494,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0495,positive,positive,positive,E_ferrisi
2017,HZ_BR,NA,AA_0496,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0497,negative,positive,negative,E_vermiformis
2017,HZ_BR,NA,AA_0498,negative,positive,positive,E_falciformis
2017,HZ_BR,NA,AA_0499,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0500,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0501,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0502,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0503,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0504,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0505,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0506,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0507,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0508,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0509,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0510,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0511,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0512,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0513,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0514,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0515,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0516,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0517,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0518,negative,positive,negative,E_ferrisi
2017,HZ_BR,NA,AA_0519,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0520,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0521,negative,negative,negative,Negative
2017,HZ_BR,NA,AA_0522,positive,negative,positive,E_ferrisi
2017,HZ_BR,NA,AA_0523,negative,positive,positive,E_falciformis
